16,Tour Guide [Community Guide],ARNOLD ESPIJON ORIENDO,"General Luna, Surigao del Norte",9669021545,arnoldoriendo19@gmail.com,DOT-R13-TGD-00963-2024,30-Jun-26,New
17,Tour Guide [Community Guide],CHERYL R. CRUIZ,"General Luna, Surigao del Norte",0950 544 8799,cherylcruiz27@gmail.com,DOT-R13-TGD-00965-2024,30-Jun-26,New
18,Tour Guide [Community Guide],KARIM CAGAS PEROCHO,"La Januza, General Luna, Surigao del Norte",9324179924,perochokarim@gmail.com,DOT-R13-TGD-00969-2024,30-Jun-26,New
19,Tour Guide [Community Guide],RICKY MONTON COMETA,"Poblacion I, General Luna, Surigao del Norte",9055649894,rickycometa2@gmail.com,DOT-R13-TGD-00973-2024,30-Jun-26,New
20,Tour Guide [Community Guide],LIMUEL NUÑES MIBULOS,"Poblacion I, General Luna, Surigao del Norte",9813450793,limuelmibulos89@gmail.com,DOT-R13-TGD-00977-2024,30-Jun-26,New
21,Tour Guide [Community Guide],GENALYN ARGENTE FORCADILLA,"Poblacion V, General Luna, Surigao del Norte",9154732216,genalynforcadilla@gmail.com,DOT-R13-TGD-00990-2024,30-Jun-26,New
22,Tour Guide [Community Guide],MARY ANN MAGALUNA COMETA,"Daku, General Luna, Surigao del Norte",9475774477,junzonmarkgonzaga@gmail.com,DOT-R13-TGD-00991-2024,30-Jun-26,New
23,Tour Guide [Community Guide],RUBEN ELLAZO RAPANAN,"General Luna, Surigao del Norte",9488871386,ronariza091991@gmail.com,DOT-R13-TGD-01000-2024,30-Jun-26,New
24,Tour Guide [Community Guide],MARY REYCEL JANE ESPENIDO PEROCHO,"Suyangan, General Luna, Surigao del Norte",9276719638,perochojane209@gmail.com,DOT-R13-TGD-01040-2024,30-Jun-26,New
25,Tour Guide [Community Guide],IAN NICK CAUMPAY ESCALERA,"POBLACION 1, GENERAL LUNA, SURIGAO DEL NORTE",9267524194,escaleraiannick8@gmail.com,DOT-R13-TGD-01048-2024,30-Jun-26,New
26,Tour Guide [Community Guide],Analy Pobe Golandrina,"Poblacion V, General Luna, Surigao del Norte",9276704736,analygolandrina5@gmail.com,DOT-R13-TGD-01090-2024,30-Jun-26,Renewal
27,Tour Guide [Community Guide],LOUNEL FORCADILLA ESCOSURA,"General Luna, Surigao del Norte",9955661622,lounel316@gmail.com,DOT-R13-TGD-01098-2024,30-Jun-26,New
28,Tour Guide [Community Guide],ARCHIE SULAPAS MECATE,"General Luna, Surigao del Norte",9565674943,mecatearchie@gmail.com,DOT-R13-TGD-00434-2023,30-Jun-26,Renewal
29,Tour Guide [Community Guide],MAYLIN SALGADO CONTE,"General Luna, Surigao del Norte",9078083965,maylinconte1985@gmail.com,DOT-R13-TGD-00435-2023,30-Jun-26,Renewal
30,Tour Guide [Community Guide],APRIL ANNE N/A MANTILLA,"General Luna, Surigao del Norte",9452801769,arielvillacora19@gmail.com,DOT-R13-TGD-00857-2024,30-Jun-26,Renewal
31,Tour Guide [Community Guide],NIñO NUñEZ MIBULOS,"General Luna, Surigao del Norte",9514588878,mibulos16nino@icloud.com,DOT-R13-TGD-01160-2024,30-Jun-26,New
32,Tour Guide [Community Guide],JANSEN SOLLOSO RICAFRENTE,"General Luna, Surigao del Norte",9062215796,jansen.solloso@icloud.com,DOT-R13-TGD-01204-2024,30-Jun-26,New
33,Tour Guide [Community Guide],JEMELYN FORCADILLA ESPEJON,"General Luna, Surigao del Norte",9816020213,espejonjemelyn671@gmail.com,DOT-R13-TGD-00430-2023,30-Jun-26,31-Dec-99
34,Tour Guide [Community Guide],Amado Escosura Gutierrez III,"General Luna, Surigao del Norte",0915051 9811,gutierrezamado123593@gmail.com,DOT-R13-TGD-01260-2025,30-Jun-26,31-Dec-99
35,Tour Guide [Community Guide],Jeff Magaluna Reyes,"General Luna, Surigao del Norte",9957400495,jeepongwho0@gmail.com,DOT-R13-TGD-01295-2025,30-Jun-26,31-Dec-99
36,Tour Guide [Community Guide],Mark Ivan Espadero Reyes,"General Luna, Surigao del Norte",9661784091,markivanreyes0@gmail.com,DOT-R13-TGD-01294-2025,30-Jun-26,31-Dec-99
37,Tour Guide [Community Guide],EDWIN ESPEJON ALCALA,"General Luna, Surigao del Norte",9505592773,ed5160143@gmail.com,DOT-R13-TGD-01328-2025,30-Jun-27,31-Dec-99
38,Tour Guide [Community Guide],ALGIE REY LOMONDOT PIRANTE,"General Luna, Surigao del Norte",9958326992,algiepirante@gmail.com,DOT-R13-TGD-01344-2025,30-Jun-27,
39,Tour Guide [Community Guide],FRANCIS JOHN FORCADILLA OLIVAN,"La Januza, General Luna, Surigao del Norte",9194906900,lhikeolivan188@gmail.com,DOT-R13-TGD-01347-2025,30-Jun-27,1
40,Tour Guide [Community Guide],KEVIN FERNANDEZ MAZON,"General Luna, Surigao del Norte",9770044069,kevinmazon38@gmail.com,DOT-R13-TGD-01346-2025,30-Jun-27,1
41,Tour Guide [Community Guide],MARYZZ MALAZA PADA,"General Luna, Surigao del Norte",9454456814,Maryzzpada204@gmail.com,DOT-R13-TGD-01348-2025,30-Jun-27,
42,Tour Guide [Community Guide],JIMMY ELTAGONDE UGALDE,"General Luna, Surigao del Norte",9389192663,ugaldejimmy01@gmail.com,DOT-R13-TGD-01349-2025,30-Jun-27,
43,Tour Guide [Community Guide],JOY BANTUGAN DACLAN,"General Luna, Surigao del Norte",9659173860,joyhugodaclan@gmail.com,DOT-R13-TGD-01350-2025,30-Jun-27,
44,Tour Guide [Community Guide],JENNY ESPALDON TESIORNA,"General Luna, Surigao del Norte",9107851555,jennyespaldontesiorna@gmail.com,DOT-R13-TGD-01360-2025,30-Jun-27,
45,Tour Guide [Community Guide],ARIANO LARA ESPADERO,"General Luna, Surigao del Norte",9859121134,arianoespadero@gmail.com,DOT-R13-TGD-01362-2025,30-Jun-27,
46,Tour Guide [Community Guide],CHESTER GLENN BOTICARIO GONZAGA,"General Luna, Surigao del Norte",9564651741,chezanity0430@gmail.com,DOT-R13-TGD-01371-2025,30-Jun-27,
47,Tour Guide [Community Guide],CLIFFORD REMULTA AUGUSTO,"Daku, General Luna, Surigao del Norte",9958163327,augustoclifford22@gmail.com,DOT-R13-TGD-01372-2025,30-Jun-27,
48,Tour Guide [Community Guide],JESUSETTE OLIVAN TRUGELLO,"General Luna, Surigao del Norte",9614539339,jesusettetrugello072@gmail.com,DOT-R13-TGD-01373-2025,30-Jun-27,
49,Tour Guide [Community Guide],MARIA CRISTINA DULGUIME EBIDAG,"General Luna, Surigao del Norte",9154727431,ebidagmariacristina@gmail.com,DOT-R13-TGD-01379-2025,30-Jun-27,
50,Tour Guide [Community Guide],EDWARD ALLAN MERANO PLATIL,"Malinao, General Luna, Surigao del Norte",9567794026,yusuflitalp2017@gmail.com,DOT-R13-TGD-01382-2025,30-Jun-27,
,,,,,,,,
1,Restaurant,Lunares Cafe,"General Luna, Surigao del Norte",9369792384,themoonpablo@gmail.com,DOT-R13-RST-00373-2023,9-Mar-25,Renewal
2,Restaurant,COASTAL GROUNDS COFFEE HOUSE INC.,"General Luna, Surigao del Norte",9188620088,coastalgroundscoffee@gmail.com,DOT-R13-RST-00877-2024,26-Apr-2025,New
3,Restaurant,THE HUB BY LOKAL LAB,"Brgy 2, General Luna, Surigao del Norte",9173117862,experience@lokallab.org,DOT-R13-RST-00295-2022,06-May-2025,Renewal
4,Restaurant,BARBOSA FOOD AND BEVERAGE HOUSE,"Brgy. 5, General Luna Surigao del Norte",9771224605,Barbosa.siargao@gmail.com,DOT-R13-RST-01259-2025,03-March-2026,8
5,Restaurant,WILD RESTAURANT,"Catangnan, General Luna, Surigao del Norte",9859694147,siargaowildoffice@gmail.com,DOT-R13-RST-01307-2025,"March 25, 2026",22
6,Restaurant,TWO BROWN BOYS INC.,"Brgy. 5, General Luna Surigao del Norte",9542374753,twobrownb@gmail.com,DOT-R13-RST-01329-2025,"April 30, 2026",17
7,Restaurant,COASTAL GROUNDS COFFEE HOUSE INC.,"General Luna, Surigao del Norte",9188620088,coastalgroundscoffee@gmail.com,DOT-R13-RST-00877-2024,13-May-2026,6
,,,,,,,,
1,Tourist Land Transport Operator,SIARGAO TRANSPORT SERVICE COOPERATIVE,"Purok IV, General Luna, Surigao del Norte",9101695794,siargaotransportcoop@gmail.com,DOT-R13-TTO-00895-2024,30-April-26,New
,,,,,,,,
1,Tourist Water Transport Operator (Recreational Boat),UNLTD. SIARGAO,"Old Tourism Rd., General Luna, Surigao del Norte",9190669328,mbcasiargao@unltdtravel.com,DOT-R13-TWT-01291-2025,10/31/2026,4
,,,,,,,,
,DAPA,,,,,,,
1,Mabuhay Accommodation,MPIRE RESORT,"Brgy. Corregidor, Casulian Island, Dapa, Surigao del Norte",9178752751,mpireresortsiargao@gmail.com,DOT-R13-MAB-01326-2025,31-Oct-26,16
,,,,,,,,
1,Homestay,La'Liza House Rental,"Dapa, Surigao del Norte",9657466691,liza.domagtoy001@deped.gov.ph,DOT-R13-HMY-00488-2023,31-Oct-26,Renewal
,,,,,,,,
1,Tour Guide [Community Guide],Pinky Gato,"Bagakay, Dapa, Surigao del Norte",9305147645,gatopinky762@gmail.com,DOT-R13-TGD-00912-2024,30-Jun-26,New
2,Tour Guide [Community Guide],FRANCIS CUBILLAN PURO,"Brgy. 13, Pob., Dapa, Surigao del Norte",9855774527,purof554@gmail.com,DOT-R13-TGD-00914-2024,30-Jun-26,New
3,Tour Guide [Community Guide],JESSA GERARCAS UROT,"Union, Dapa, Surigao del Norte",9958318151,urotjessa8@gmail.com,DOT-R13-TGD-00916-2024,30-Jun-26,New
4,Tour Guide [Community Guide],RODILLA RAPINAN DE LA TORRE,"Union, Dapa, Surigao del Norte",935678694,emilydelatorre95@gmail.com,DOT-R13-TGD-00917-2024,30-Jun-26,New
5,Tour Guide [Community Guide],JONALYN RAZONA CONSIGNA,"Bagakay, Dapa, Surigao del Norte",9776896051,lynranzin@gmail.com,DOT-R13-TGD-00924-2024,30-Jun-26,New
6,Tour Guide [Community Guide],ERMELITO GONZALES CARIAGA,"Corregidor, Dapa, Surigao del Norte",9857977124,erlmarjzcariaga@gmail.com,DOT-R13-TGD-00926-2024,30-Jun-26,New
7,Tour Guide [Community Guide],BERNIE GERARCAS CONTE,"Dapa, Surigao del Norte",9857977124,neneconte01@gmail.com,DOT-R13-TGD-00929-2024,30-Jun-26,New
8,Tour Guide [Community Guide],DIOGENES PONCE TULIPAS,"Dapa, Surigao del Norte",9279719901,diogenestulipas@gmail.com,DOT-R13-TGD-00930-2024,30-Jun-26,New
9,Tour Guide [Community Guide],LISLIE DORMIENDO CONCILLES,"Dapa, Surigao del Norte",9467120251,lislieconcilles@gmail.com,DOT-R13-TGD-00947-2024,30-Jun-26,New
10,Tour Guide [Community Guide],JESTONI SOLANA BUO,"Corregidor, Dapa, Surigao del Norte",9703970908,kimlarry239@gmail.com,DOT-R13-TGD-00953-2024,30-Jun-26,New
11,Tour Guide [Community Guide],NENITO SULIMA ALCERO,"Dapa, Surigao del Norte",959697950,nenitoalcero@gmail.com,DOT-R13-TGD-00997-2024,30-Jun-26,New
12,Tour Guide [Community Guide],CHARLITO COPINA RUAYA,"Corregidor, Dapa, Surigao del Norte",9465695716,charlitoruaya@gmail.com,DOT-R13-TGD-01028-2024,30-Jun-26,New
13,,,,,,,,
14,,,,,,,,
15,,,,,,,,
,,,,,,,,
1,Tour Guide [Regional Guide],CHERYL VALLECER BANTILAN,"Dapa, Surigao del Norte",09487446938/09153811496,cherylvallecerbantilan@gmail.com,DOT-R13-TGD-00270-2022,30-Jun-27,1
,,,,,,,,
1,Tourism Recreation Center,CANIJUGAN PEAK RETREAT AND CAMPING SITE RENTAL,"Dapa, Surigao del Norte",9177106636,canijuganpeak@gmail.com,DOT-R13-SRC-00296-2022,27-Dec-24,Renewal
,,,,,,,,
1,Tourism Trainer,Cheryl Vallecer Bantilan,"Dapa, Surigao del Norte",9153811496,cherylvallecerbantilan@gmail.com,DOT-R13-TRN-00344-2023,Jan-2-26,Renewal
,,,,,,,,
,STA. MONICA,,,,,,,
1,Mabuhay Accommodation,Darosa Del Mar Beach Resort,"Brgy. Alegria, Sta. Monica, Surigao del Norte",0966-456-9228,darosasiargao@gmail.com,DOT-R13-MAB-00267-2022,31-Oct-26,Renewal
,,,,,,,,
1,Homestay,MASAYAY HOMESTAY,"Santa Monica, Surigao del Norte",9151219846,leemarkescobal@gmail.com,DOT-R13-HMY-01320-2025,31-Oct-26,1-Jan-00
,,,,,,,,
,BURGOS,,,,,,,
1,Tour Guide [Community Guide],ROY PATINTIS ONG,"Burgos, Surigao del Norte",9097095283,royong1975@gmail.com,DOT-R13-TGD-00415-2023,30-Jun-26,Renewal
2,Tour Guide [Community Guide],ALFREDO BACHANICHA GOñA,"Burgos, Surigao del Norte",9811027511,alfredogona1971@gmail.com,DOT-R13-TGD-00423-2023,Jun-30-26,Renewal
3,Tour Guide [Community Guide],RICKY NOGALIZA PELIGRO,"Burgos, Surigao del Norte",9664227587,rickypeligro1980@gmail.com,DOT-R13-TGD-00413-2023,Jun-30-26,Renewal
4,Tour Guide [Community Guide],RICHARD VIRTUDAZO POMOY,"Burgos, Surigao del Norte",9564787303,richardpomoy1976@gmail.com,DOT-R13-TGD-00414-2023,Jun-30-26,Renewal
5,Tour Guide [Community Guide],JOEL MENDOZA CARIAGA,"Burgos, Surigao del Norte",9456678780,joelcariaga1992@gmail.com,DOT-R13-TGD-00416-2023,Jun-30-26,Renewal
6,Tour Guide [Community Guide],RAUL NOGALIZA CURSAT,"Burgos, Surigao del Norte",9811040221,rarapayot@gmail.com,DOT-R13-TGD-00436-2023,Jun-30-26,Renewal
7,Tour Guide [Community Guide],Reynan Bobila Golandrina,"Burgos, Surigao del Norte",9150521174,golandrinareynan@gmail.com,DOT-R13-TGD-00470-2023,Jun-30-26,Renewal
8,Tour Guide [Community Guide],EDWIN LYSON ONG,"Burgos, Surigao del Norte",9096163657,edwinong47@gmail.com,DOT-R13-TGD-00424-2023,Jun-30-26,31-Dec-99
9,Tour Guide [Community Guide],ANASTACIO MALINAO ESPAñOLA,"Burgos, Surigao del Norte",9054123537,macaldoangielie@gmail.com,DOT-R13-TGD-00493-2023,Jun-30-27,31-Dec-99
10,Tour Guide [Community Guide],EMELITO DUMANJOG CORDITA,"Burgos, Surigao del Norte",9277072576,emelitocordita87@gmail.com,DOT-R13-TGD-01340-2025,30-Jun-27,
,,,,,,,,
,SOCORRO,,,,,,,
1,Mabuhay Accommodation,TAFIMCO- LAGOON TIKTIKAN & SOHOTON GAMAY RESORT ,"San Roque, Socorro, Surigao del Norte",9308727757,tafimco.headoffice@gmail.com,DOT-R13-MAB-00560-2023,31-Oct-26,5
2,Mabuhay Accommodation,SOHOTON NAKIAUIT RESORT,"San Roque, Socorro, Surigao del Norte",9985415547,dante.platilla@yahoo.com,DOT-R13-MAB-00559-2023,31-Oct-26,11
2,Mabuhay Accommodation,BALANGHAI TARA SOHOTON BEACH RESORTS INC,"Socorro, Surigao del Norte",9058806879,clubtara_rsvn@hotmail.com,DOT-R13-MAB-00088-2021,31-Oct-26,
,,,,,,,,
1,Tour Operator,Siarescapade Package Tour Services,"Taruc, Socorro, Surigao del Norte",9091101237,hyrensipabul3@gmail.com,DOT-R13-TOP-00557-2023,30-Jun-26,Renewal
2,Tour Operator,SIARGAO-ISLAND TRAVEL & TOURS,"Taruc, Socorro, Surigao del Norte",9196476677,glennmarkatwork@gmail.com,DOT-R13-TOP-00558-2023,30-Jun-26,Renewal
3,Tour Operator,Ate-Jo's Travel and Tours,"Navarro, Socorro, Surigao del Norte",9667204577,noelcarduza23@gmail.com,DOT-R13-TOP-00554-2023,30-Jun-26,Renewal
4,Tour Operator,Oliver Grande Tours,"Sudlon, Socorro, Surigao del Norte",9262948116,oliverbarinday@gmail.com,DOT-R13-TOP-00556-2023,30-Jun-26,Renewal
5,Tour Operator,AJA SIARGAO TRAVEL AND TOURS,"Taruc, Socorro, Surigao del Norte",9676594305,dizongleessiereyna@gmail.com,DOT-R13-TOP-00954-2024,30-Jun-26,Renewal
6,Tour Operator,SOHOTON COVE PH TRAVEL AND TOURS,"Rizal, Socorro, Surigao del Norte",9487656862,sohotoncoveph@gmail.com,DOT-R13-TOP-00564-2023,30-Jun-26,Renewal
7,Tour Operator,SOHOTON NAKIAUIT TRAVEL & TOURS,"Navarro, Socorro, Surigao del Norte",9985415547,dante.platilla@yahoo.com,DOT-R13-TOP-00979-2024,30-Jun-26,New
8,Tour Operator,SOHOTONCOVE TRAVEL AND TOURS,"Navarro, Socorro, Surigao del Norte",9811083336,ginahumaylab679@gmail.com,DOT-R13-TOP-00980-2024,30-Jun-26,New
9,Tour Operator,TAFIMCO-TRAVEL AND TOUR,"Burgos St. Brgy. Albino Taruc, Socorro, Surigao Del Norte",09308727757 / 09121617833,shydigal123@gmail.com,DOT-R13-TOP-01111-2024,30-Jun-26,New
10,Tour Operator,JOHNCARLSON TRAVEL & TOURS,"Taruc, Socorro, Surigao del Norte",9265545465,myrna.humaylab001@gmail.com,DOT-R13-TOP-00555-2023,30-Jun-26,18
,,,,,,,,
,,,,,,,,
1,Tour Guide [Community Guide],JAY-R JUANITE DAPAR,"San Roque, Socorro, Surigao del Norte",9122664385,daparjayr23@gmail.com,DOT-R13-TGD-00927-2024,30-Jun-26,New
2,Tour Guide [Community Guide],REMBRAN RUDILA LLANO,"Rizal, Socorro, Surigao del Norte",9359905930,remzllano777@gmail.com,DOT-R13-TGD-00948-2024,30-Jun-26,New
3,Tour Guide [Community Guide],CHUCKIE SANICO HUMAYLAB,"Navarro, Socorro, Surigao del Norte",9100162607,chuckiehumaylab01@gmail.com,DOT-R13-TGD-00951-2024,30-Jun-26,New
4,Tour Guide [Community Guide],JUNELA GONZALES JAVIER,"Nueva Estrella, Socorro, Surigao del Norte",9103211362,junelajavier2@gmail.com,DOT-R13-TGD-00961-2024,30-Jun-26,New
5,Tour Guide [Community Guide],JUNGIE LAUGO GULTIANO,"Sudlon, Socorro, Surigao del Norte",9858896954,jungiegultiano@gmail.com,DOT-R13-TGD-00962-2024,30-Jun-26,New
6,Tour Guide [Community Guide],GINO DIZON GUMA,"Albino Taruc, Surigao del Norte",9383256996,ginoguma488@gmail.com,DOT-R13-TGD-00964-2024,30-Jun-26,New
7,Tour Guide [Community Guide],BRAKES VENZEN DIZON GUMA,"Rizal, Socorro, Surigao del Norte",9859691451,brakesguma143@gmail.com,DOT-R13-TGD-00967-2024,30-Jun-26,New
8,Tour Guide [Community Guide],RICKY CONSIGNA JUSTOL,"Navarro, Socorro, Surigao del Norte",9057193679,rickyjustol1978@gmail.com,DOT-R13-TGD-00970-2024,30-Jun-26,New
9,Tour Guide [Community Guide],JEAN DAVE SANICO JUANITE,"Albino Taruc, Socorro,  Surigao del Norte",9092849489,seaniajuanite@gmail.com,DOT-R13-TGD-00972-2024,30-Jun-26,New
10,Tour Guide [Community Guide],JUNEWARREN CRUIZ BORDAS,"Navarro, Socorro, Surigao del Norte",9103977171,bongbordas@gmail.com,DOT-R13-TGD-00974-2024,30-Jun-26,New
11,Tour Guide [Community Guide],JANAIDA ROSE DIZON LABE,"Sering, Socorro, Surigao del Norte",9758304318,janaidalabe@gmail.com,DOT-R13-TGD-00975-2024,30-Jun-26,New
12,Tour Guide [Community Guide],CHULO BOHOL CONSIGNA,"Rizal, Socorro, Surigao del Norte",9469286694,chuloconsigna3@gmail.com,DOT-R13-TGD-00976-2024,30-Jun-26,New
13,Tour Guide [Community Guide],JOHN CARLSON SANICO HUMAYLAB,"Albino Taruc, Socorro,  Surigao del Norte",9476184679,humaylabjohncarlson@gmail.com,DOT-R13-TGD-00978-2024,30-Jun-26,New
14,Tour Guide [Community Guide],MARK VIRGIL SANGCO GELSANO,"Socorro, Surigao del Norte",9815042930,markgelsano@gmail.com,DOT-R13-TGD-00996-2024,30-Jun-26,New
15,Tour Guide [Community Guide],NOEL LLANO CARDUZA,"Navarro, Socorro, Surigao del Norte",9667204577,noelcarduza1@gmail.com,DOT-R13-TGD-01006-2024,30-Jun-26,New
16,Tour Guide [Community Guide],CHRISTOPHER LOZADA TARO,"Albino Taruc, Socorro,  Surigao del Norte",9101708140,tarochristopherlozada@gmail.com,DOT-R13-TGD-01023-2024,30-Jun-26,New
17,Tour Guide [Community Guide],KHEN IVAN CAINDOY BORDAS,"Brgy. Rizal, Socorro, Surigao del Norte",9672570937,gyungz18@gmail.com,DOT-R13-TGD-01213-2025,30-Jun-27,New
18,Tour Guide [Community Guide],JHOREL DELA PEñA DAPAR,"Albino Taruc, Socorro,  Surigao del Norte",9302502824,daparjhorel@gmail.com,DOT-R13-TGD-01229-2025,30-Jun-27,1
19,Tour Guide [Community Guide],CHAMPAGNE JUANITE PLATILLA,"Juanite, Socorro, Surigao del Norte",9461852240,platillac@gmail.com,DOT-R13-TGD-01237-2025,30-Jun-27,1
20,Tour Guide [Community Guide],MAYSHARIZ LABE ADLAO,"Socorro, Surigao del Norte",9067087631,adlaomayshariz@gmail.com,DOT-R13-TGD-01343-2025,30-Jun-27,1
,,,,,,,,
,SAN ISIDRO,,,,,,,
1,Mabuhay Accommodation,TROGON'S PERCH RESORT,"Pacifico, San Isidro, Surigao del Norte",639151228619,trogonsperchsiargao@gmail.com,DOT-R13-MAB-00993-2024,31- Oct-2026,Renewal
2,Mabuhay Accommodation,YAPAK BEACH VILLAS,"Pacifico, San Isidro, Surigao del Norte",9056071452,anacelbuenaflorbual@gmail.com,DOT-R13-MAB-00862-2024,31- Oct-2026,Renewal
,,,,,,,,
1,Homestay,JMN Sailfish Bay Surf & Big Game Fishing Lodge,"Pacifico, San Isidro, Surigao del Norte",9159733517,mark.latham@yahoo.co.uk,DOT-R13-HMY-00576-2023,31- Oct-2026,Renewal
2,Homestay,La Freyah's Homestay,"Del Carmen, San Isidro, Surigao del Norte",9171282867,malynbert.sanisidro@gmail.com,DOT-R13-HMY-00577-2023,31- Oct-2026,
,,,,,,,,
1,Tour Guide [Community Guide],RENEBOY SARAGOZA DE JESUS,"San Isidro, Surigao del Norte",9667051306,dejesusreneboy@gmail.com,DOT-R13-TGD-01122-2024,30-Jun-26,Renewal
2,Tour Guide [Community Guide],BERNARD BROSOLA COMILLAS,"San Isidro, Surigao del Norte",9658350194,comillasbernard25@gmail.com,DOT-R13-TGD-01152-2024,30-Jun-26,New
,,,,,,,,
1,Tourist Land Transport Operator,Lovely Century Corporation,"Purok 3, Macapagal, San Isidro",9279589942,lccorp.20@yahoo.com,DOT-R13-TTO-01321-2025,30- Apr-2026,10
,,,,,,,,
,DEL CARMEN,,,,,,,
1,Travel and Tour Agency,Ocean Cove Travel and Tours,"Brgy. Esperanza, Del Carmen, Surigao del Norte",9173022693,waytam07@yahoo.com.ph,DOT-R13-TTA-00315-2022,30-Jun-26,Renewal
,,,,,,,,
1,Tour Guide [Community Guide],Jems Clark Plaza Simena,"Del Carmen, Del Carmen, Surigao del Norte",9302295902,simenajemsclark@gmail.com,DOT-R13-TGD-01058-2024,30-Jun-26,Renewal
2,Tour Guide [Community Guide],YOLANDA VESTRA TIU,"Del Carmen, Del Carmen, Surigao del Norte",9302098397,yastiu@gmail.com,DOT-R13-TGD-01359-2025,30-Jun-27,
3,Tour Guide [Community Guide],PIORIE GRACE OLIVA LARGADAS,"Brgy. Jamoyaon, Del Carmen, Surigao del Norte",9460686783,largadasp0828@gmail.com,DOT-R13-TGD-01378-2025,30-Jun-27,
,,,,,,,,
,PILAR,,,,,,,
1,Homestay,NOGS Homestay,"Pilaring, Pilar, Surigao del Norte",9084131966,markee.siargao@gmail.com,DOT-R13-HMY-01222-2025,31-Oct-26,2
,,,,,,,,
1,Tour Guide [Community Guide],RUTH VILLASAN COñADO,"Pilar, Surigao del Norte",9052752990,ruthconado23@gmail.com,DOT-R13-TGD-00399-2023,30-Jun-26,Renewal
2,Tour Guide [Community Guide],JOAN BESERE MURILLO,"Pilar, Surigao del Norte",9669025884,murillojoan204@gmail.com,DOT-R13-TGD-00390-2023,30-Jun-26,Renewal
3,Tour Guide [Community Guide],RUSEL TESIORNA PACAñOR,"Pilar, Surigao del Norte",9260420209,roselpacanor31@gmail.com,DOT-R13-TGD-00405-2023,30-Jun-26,Renewal
4,Tour Guide [Community Guide],DIEMARK DORIA SULAPAS,"Pilar, Surigao del Norte",9659128097,diemarksulapas@gmail.com,DOT-R13-TGD-00393-2023,30-Jun-26,Renewal
5,Tour Guide [Community Guide],CARYL JANE ARMAN COñADO,"Pilar, Surigao del Norte",9457209011,carylconado@gmail.com,DOT-R13-TGD-00492-2023,30-Jun-26,Renewal
6,Tour Guide [Community Guide],PILIPINA ARMAN COÑADO,"Pilar, Surigao del Norte",9162008005,pilipinaconado@gmail.com,DOT-R13-TGD-01025-2024,30-Jun-26,Renewal
7,Tour Guide [Community Guide],WINDELBERT ESPINOSA GOLGAT,"Pilar, Surigao del Norte",9656638743,windelbertgolgat@gmail.com,DOT-R13-TGD-00404-2023,30-Jun-26,Renewal
8,Tour Guide [Community Guide],RENITA CONSIGNA SANICO,"Pilar, Surigao del Norte",9154146955,TanTanSanico1988@gmail.com,DOT-R13-TGD-00403-2023,30-Jun-26,Renewal
9,Tour Guide [Community Guide],GRACE CONSIGNA ARGENTE,"Pilar, Surigao del Norte",9278891865,graceargente4@gmail.com,DOT-R13-TGD-00408-2023,30-Jun-26,Renewal
10,Tour Guide [Community Guide],JULE ANN ENOJALDO RESANDO,"Pilar, Surigao del Norte",9155100352,noelresando69@gmail.com,DOT-R13-TGD-01020-2024,30-Jun-26,Renewal
11,Tour Guide [Community Guide],LUWELA NOGUERRAZA GOLANDRINA,"Pilar, Surigao del Norte",9057848728,luwelagolandrina@gmail.com,DOT-R13-TGD-00400-2023,30-Jun-26,Renewal
12,Tour Guide [Community Guide],SUSANIE ELLAMADA ARGENTE,"Pilar, Surigao del Norte",9064665266,susanieargente370@gmail.com,DOT-R13-TGD-00409-2023,30-Jun-26,Renewal
13,Tour Guide [Community Guide],SHIELA-MIE ESPINO DENOY,"Pilar, Surigao del Norte",639958190532,shielamiedenoy031@gmail.com,DOT-R13-TGD-00396-2023,30-Jun-26,Renewal
14,Tour Guide [Community Guide],CLARENCIO CONSIGNA COñADO,"Pilar, Surigao del Norte",9563102793,clarencioconado1982@gmail.com,DOT-R13-TGD-00406-2023,30-Jun-26,Renewal
15,Tour Guide [Community Guide],HANELYN VILLABETO GOLANDRINA,"Pilar, Surigao del Norte",9154146955,golandrinahanelyn@gmail.com,DOT-R13-TGD-00411-2023,30-Jun-26,Renewal
16,Tour Guide [Community Guide],WELZANE CORDITA ESPAñOLA,"Pilar, Surigao del Norte",9665383182,espanolawelzane@gmail.com,DOT-R13-TGD-01151-2024,30-Jun-26,New
17,Tour Guide [Community Guide],PIGIE GOLGAT NICOSIA,"Pilar, Surigao del Norte",9063801589,pigienicosia@gmail.com,DOT-R13-TGD-00401-2023,30-Jun-26,Renewal
18,Tour Guide [Community Guide],LOUIE GOLGAT APARENTE,"Pilar, Surigao del Norte",9064659300,louieaparente09@gmail.com,DOT-R13-TGD-00402-2023,30-Jun-26,Renewal
19,Tour Guide [Community Guide],MICSAN GOLANDRINA MAGBANUA,"Pilar, Surigao del Norte",9055662958,jmmagbanua143@gmail.com,DOT-R13-TGD-01235-2025,30-Jun-26,1
20,Tour Guide [Community Guide],JOVELYN CARIAGA GONZALES,"Pilar, Surigao del Norte",9062997501,jovgonzales0815@gmail.com,DOT-R13-TGD-01238-2025,30-Jun-26,1
21,Tour Guide [Community Guide],JEROME SUAREZ MIRANDAY,"Pilar, Surigao del Norte",9958166895,jeromiranday1234@gmail.com,DOT-R13-TGD-01240-2025,30-Jun-26,1
